Date,Region,Max_Temp,Min_Temp,Rainfall,Price
2019-09-18,Chikkamagaluru,25.6,19.2,6.9,28000
2019-09-19,Chikkamagaluru,23.7,19.1,1.7,28000
2019-09-20,Chikkamagaluru,24.7,18.9,1.5,28000
2019-09-21,Chikkamagaluru,26.5,19.1,4,28000
2019-09-22,Chikkamagaluru,25.4,18.3,1.1,28000
2019-09-23,Chikkamagaluru,25.2,18.7,9.4,28000
2019-09-24,Chikkamagaluru,24.3,18.6,4.1,21460
2019-09-25,Chikkamagaluru,24.9,19.3,31.1,21460
2019-09-26,Chikkamagaluru,22.4,18.3,6.9,27838
2019-09-27,Chikkamagaluru,27,18.4,1.9,24362
2019-09-28,Chikkamagaluru,26.1,18.6,4.4,24362
2019-09-29,Chikkamagaluru,26.2,18.6,1.1,24362
2019-09-30,Chikkamagaluru,26.3,18.8,4.5,25683
2019-10-01,Chikkamagaluru,25.4,18.1,5.3,25683
2019-10-02,Chikkamagaluru,25.5,18.8,4.1,25683
2019-10-03,Chikkamagaluru,26.3,18.3,4.4,25683
2019-10-04,Chikkamagaluru,25.8,18.7,6.9,25683
2019-10-05,Chikkamagaluru,25.8,18.4,13.1,25683
2019-10-06,Chikkamagaluru,25.1,18.4,4,25683
2019-10-07,Chikkamagaluru,24.8,18.6,2.7,25683
2019-10-08,Chikkamagaluru,26.1,18.5,9.9,25683
2019-10-09,Chikkamagaluru,25.6,18.4,17.6,25683
2019-10-10,Chikkamagaluru,24.7,18.1,8.6,25683
2019-10-11,Chikkamagaluru,25.2,18.3,12.1,25683
2019-10-12,Chikkamagaluru,26.1,18.5,5.8,25683
2019-10-13,Chikkamagaluru,25.8,19,16.9,25683
2019-10-14,Chikkamagaluru,26.2,19.1,2.5,25683
2019-10-15,Chikkamagaluru,25.9,19.6,8.7,25683
2019-10-16,Chikkamagaluru,25.5,19.3,11.2,25683
2019-10-17,Chikkamagaluru,24.2,19.2,10.5,25683
2019-10-18,Chikkamagaluru,24.3,18.7,10.8,23022
2019-10-19,Chikkamagaluru,25,18.4,23.3,23022
2019-10-20,Chikkamagaluru,25.6,18.3,55.3,23022
2019-10-21,Chikkamagaluru,24.1,18.5,21.4,23022
2019-10-22,Chikkamagaluru,24.2,19.2,8.4,23022
2019-10-23,Chikkamagaluru,23.6,19.2,6.7,23022
2019-10-24,Chikkamagaluru,23.3,18.9,13.2,23022
2019-10-25,Chikkamagaluru,21.9,18.6,31.2,23022
2019-10-26,Chikkamagaluru,21.2,18.3,22.3,23022
2019-10-27,Chikkamagaluru,23.2,17.7,5.3,23022
2019-10-28,Chikkamagaluru,25.3,18.5,3.9,23022
2019-10-29,Chikkamagaluru,24.2,18.4,4.4,23022
2019-10-30,Chikkamagaluru,21.7,18.3,10,23741
2019-10-31,Chikkamagaluru,21.9,17.6,14.8,31447
2019-11-01,Chikkamagaluru,24.6,17.7,0.2,31447
2019-11-02,Chikkamagaluru,25.6,18.1,0.2,31447
2019-11-03,Chikkamagaluru,25.3,18.5,1.6,31447
2019-11-04,Chikkamagaluru,25.6,18.5,1.1,29500
2019-11-05,Chikkamagaluru,26.3,18,0.3,20000
2019-11-06,Chikkamagaluru,26.6,18.2,14,20000
2019-11-07,Chikkamagaluru,25.6,18.3,11.3,20000
2019-11-08,Chikkamagaluru,25.6,18.4,3.6,20000
2019-11-09,Chikkamagaluru,25.7,17.7,0,20000
2019-11-10,Chikkamagaluru,24.8,18.4,0.9,20000
2019-11-11,Chikkamagaluru,24.9,17.7,0.2,20000
2019-11-12,Chikkamagaluru,24.6,16.9,0.1,20000
2019-11-13,Chikkamagaluru,24.6,16.5,0,25814
2019-11-14,Chikkamagaluru,24.8,16.9,0,25814
2019-11-15,Chikkamagaluru,25.4,18.6,5.3,25814
2019-11-16,Chikkamagaluru,25.1,18.1,4,25814
2019-11-17,Chikkamagaluru,25.2,18.1,0.5,25814
2019-11-18,Chikkamagaluru,25.2,18.1,0.1,25814
2019-11-19,Chikkamagaluru,25.8,18,0.2,25814
2019-11-20,Chikkamagaluru,25.4,18.9,1.5,25814
2019-11-21,Chikkamagaluru,25,17.7,3,23079
2019-11-22,Chikkamagaluru,23.9,17,0.6,23079
2019-11-23,Chikkamagaluru,24.9,16.5,0,23079
2019-11-24,Chikkamagaluru,25.3,16.3,0,23079
2019-11-25,Chikkamagaluru,26,16.7,0,23079
2019-11-26,Chikkamagaluru,24.9,16.8,0,23079
2019-11-27,Chikkamagaluru,24.7,17.6,0.7,23079
2019-11-28,Chikkamagaluru,26.1,18.2,2.6,23079
2019-11-29,Chikkamagaluru,25.2,18.5,0.4,23079
2019-11-30,Chikkamagaluru,26.1,18.5,0.1,24985
2019-12-01,Chikkamagaluru,21.1,18.9,28.7,24985
2019-12-02,Chikkamagaluru,24,17.9,14.5,24985
2019-12-03,Chikkamagaluru,22.3,17.7,2.4,24985
2019-12-04,Chikkamagaluru,23.9,16,0,24985
2019-12-05,Chikkamagaluru,24.1,15.5,0,24985
2019-12-06,Chikkamagaluru,24.3,15.5,0,24985
2019-12-07,Chikkamagaluru,24.9,15.7,0,24985
2019-12-08,Chikkamagaluru,23.3,17.2,0.8,24985
2019-12-09,Chikkamagaluru,24.4,16,0,24985
2019-12-10,Chikkamagaluru,24,16,0,24985
2019-12-11,Chikkamagaluru,23.6,15.6,0,24985
2019-12-12,Chikkamagaluru,24.4,15.3,0.2,24985
2019-12-13,Chikkamagaluru,24.7,16.5,0,24985
2019-12-14,Chikkamagaluru,23.8,17.3,9.3,24985
2019-12-15,Chikkamagaluru,24.8,16.3,0.1,24985
2019-12-16,Chikkamagaluru,24.9,16.5,0,24985
2019-12-17,Chikkamagaluru,23.8,15.6,2,24985
2019-12-18,Chikkamagaluru,25.4,15.4,0.2,24985
2019-12-19,Chikkamagaluru,25.7,14.6,0,24985
2019-12-20,Chikkamagaluru,24.6,15.3,0,24985
2019-12-21,Chikkamagaluru,25.5,16.3,0,24985
2019-12-22,Chikkamagaluru,25,16.4,0,24985
2019-12-23,Chikkamagaluru,24.4,16.3,0.1,24985
2019-12-24,Chikkamagaluru,26.1,17,0.3,24990
2019-12-25,Chikkamagaluru,24.8,17.4,0.4,24990
2019-12-26,Chikkamagaluru,25.5,18.2,10.5,16343
2019-12-27,Chikkamagaluru,25.8,17.2,2,16343
2019-12-28,Chikkamagaluru,24.6,16.7,0.3,16343
2019-12-29,Chikkamagaluru,24.9,15,0,16343
2019-12-30,Chikkamagaluru,25.3,16.2,0.9,25413
2019-12-31,Chikkamagaluru,24,15.5,1.7,24306
2020-01-01,Chikkamagaluru,24.3,16.9,0.5,25707
2020-01-02,Chikkamagaluru,24.2,17.5,0.6,25707
2020-01-03,Chikkamagaluru,26.5,16.9,0,25707
2020-01-04,Chikkamagaluru,26.5,15.5,0,25707
2020-01-05,Chikkamagaluru,25.7,14.6,0.1,25707
2020-01-06,Chikkamagaluru,25.7,18.6,0.5,25707
2020-01-07,Chikkamagaluru,26.2,15.8,0,25707
2020-01-08,Chikkamagaluru,26,16.3,0,25707
2020-01-09,Chikkamagaluru,27.1,16.7,0,25707
2020-01-10,Chikkamagaluru,26.5,14.7,0,25707
2020-01-11,Chikkamagaluru,25.5,14,0,25707
2020-01-12,Chikkamagaluru,25,14.2,0,25707
2020-01-13,Chikkamagaluru,26.8,14.7,0,25707
2020-01-14,Chikkamagaluru,26.8,14.7,0,25707
2020-01-15,Chikkamagaluru,26,15.1,0,25707
2020-01-16,Chikkamagaluru,26.9,13.9,0,25707
2020-01-17,Chikkamagaluru,25.6,14.4,0,25707
2020-01-18,Chikkamagaluru,25.2,15.8,0.2,25707
2020-01-19,Chikkamagaluru,25.8,17.4,0.4,25707
2020-01-20,Chikkamagaluru,26.9,17,0,25707
2020-01-21,Chikkamagaluru,26.7,15.4,0,25707
2020-01-22,Chikkamagaluru,27.6,15.1,0,25707
2020-01-23,Chikkamagaluru,27.7,16,0,25707
2020-01-24,Chikkamagaluru,27.5,15.4,0,25707
2020-01-25,Chikkamagaluru,27.2,15.1,0,25707
2020-01-26,Chikkamagaluru,28.6,16.2,0,25707
2020-01-27,Chikkamagaluru,28.7,17.8,0,25707
2020-01-28,Chikkamagaluru,27.2,16.2,0,24716
2020-01-29,Chikkamagaluru,28.5,16.2,0,25380
2020-01-30,Chikkamagaluru,29.5,16.1,0,22971
2020-01-31,Chikkamagaluru,29.2,15.9,0,25106
2020-02-01,Chikkamagaluru,27.2,16.2,0,25106
2020-02-02,Chikkamagaluru,25.5,17.4,0,25106
2020-02-03,Chikkamagaluru,26.8,15.4,0,25106
2020-02-04,Chikkamagaluru,26.9,15.2,0,25106
2020-02-05,Chikkamagaluru,26.6,14.4,0,25106
2020-02-06,Chikkamagaluru,28.5,16.2,0,25106
2020-02-07,Chikkamagaluru,27.1,16.8,0,25106
2020-02-08,Chikkamagaluru,27.2,14.8,0,25106
2020-02-09,Chikkamagaluru,27.1,14.3,0.5,25106
2020-02-10,Chikkamagaluru,27,16.5,0.2,25106
2020-02-11,Chikkamagaluru,27.1,15.9,0,25106
2020-02-12,Chikkamagaluru,27.8,17.2,0,25106
2020-02-13,Chikkamagaluru,28,16.2,0,25106
2020-02-14,Chikkamagaluru,29.5,17.9,0,25106
2020-02-15,Chikkamagaluru,29.1,16.2,0,25106
2020-02-16,Chikkamagaluru,29.1,15.5,0,25106
2020-02-17,Chikkamagaluru,28.7,14.7,0,19048
2020-02-18,Chikkamagaluru,28.6,14.4,0,19048
2020-02-19,Chikkamagaluru,29.2,16.7,0,19048
2020-02-20,Chikkamagaluru,29,15.2,0,19048
2020-02-21,Chikkamagaluru,29.4,14.4,0,19048
2020-02-22,Chikkamagaluru,28.9,16.5,0,19048
2020-02-23,Chikkamagaluru,29,16.2,0,19048
2020-02-24,Chikkamagaluru,29.5,16.4,0,19048
2020-02-25,Chikkamagaluru,30.4,16.7,0,19048
2020-02-26,Chikkamagaluru,30.4,17.2,0,24576
2020-02-27,Chikkamagaluru,28.9,18.6,0,24576
2020-02-28,Chikkamagaluru,28.6,18.1,0.5,27450
2020-02-29,Chikkamagaluru,28.3,19.1,2,23723
2020-03-01,Chikkamagaluru,27.5,18.4,2.8,23723
2020-03-02,Chikkamagaluru,27.9,18,4.1,23723
2020-03-03,Chikkamagaluru,27.8,18.3,1.4,23723
2020-03-04,Chikkamagaluru,27.8,17.8,0.1,23723
2020-03-05,Chikkamagaluru,28.1,17.7,0.3,23723
2020-03-06,Chikkamagaluru,27.7,17.3,0,23723
2020-03-07,Chikkamagaluru,27.4,17.7,1.8,23723
2020-03-08,Chikkamagaluru,29.3,18.3,0.1,23723
2020-03-09,Chikkamagaluru,31,18.5,0,23723
2020-03-10,Chikkamagaluru,31.3,18.4,0,23723
2020-03-11,Chikkamagaluru,31.7,18.7,0.1,23723
2020-03-12,Chikkamagaluru,32,18.3,0,23723
2020-03-13,Chikkamagaluru,31.6,18.3,0,23723
2020-03-14,Chikkamagaluru,31.1,18.7,0,23723
2020-03-15,Chikkamagaluru,32.2,18.7,0,23723
2020-03-16,Chikkamagaluru,31.1,18.7,0,23723
2020-03-17,Chikkamagaluru,33.1,18.9,0,23723
2020-03-18,Chikkamagaluru,32.8,18.2,0,23723
2020-03-19,Chikkamagaluru,32.3,19.9,0,23723
2020-03-20,Chikkamagaluru,31.9,19.5,0.1,23723
2020-03-21,Chikkamagaluru,33.1,18.3,0,23723
2020-03-22,Chikkamagaluru,33.8,19,0,23723
2020-03-23,Chikkamagaluru,33,18.1,0,25971
2020-03-24,Chikkamagaluru,31,18.9,0,24553
2020-03-25,Chikkamagaluru,28.4,19,3.1,24553
2020-03-26,Chikkamagaluru,31.7,19.2,0.1,24553
2020-03-27,Chikkamagaluru,32.2,18.9,0,24553
2020-03-28,Chikkamagaluru,33.1,19.6,0,24553
2020-03-29,Chikkamagaluru,32.9,19.7,0,24553
2020-03-30,Chikkamagaluru,32.9,19.4,0,24553
2020-03-31,Chikkamagaluru,33.3,19.9,0,25351
2020-04-01,Chikkamagaluru,33.5,19.2,0,25351
2020-04-02,Chikkamagaluru,33.3,19.3,0,25351
2020-04-03,Chikkamagaluru,33.7,19.4,0,25351
2020-04-04,Chikkamagaluru,34,19.3,0,20000
2020-04-05,Chikkamagaluru,33.2,20.6,1.2,20000
2020-04-06,Chikkamagaluru,30.3,20.5,0.4,20000
2020-04-07,Chikkamagaluru,29.6,19.6,11.9,20000
2020-04-08,Chikkamagaluru,27.9,19.9,3.2,20000
2020-04-09,Chikkamagaluru,30.5,18,0,20000
2020-04-10,Chikkamagaluru,30,18.1,0.2,20000
2020-04-11,Chikkamagaluru,30.1,18.8,2.9,20000
2020-04-12,Chikkamagaluru,29.9,19.9,0,20000
2020-04-13,Chikkamagaluru,32.3,19.7,0,20000
2020-04-14,Chikkamagaluru,33.1,19.5,0,20000
2020-04-15,Chikkamagaluru,32,19.2,0,20000
2020-04-16,Chikkamagaluru,31.6,19.6,0,20000
2020-04-17,Chikkamagaluru,31.4,19.6,0.5,20000
2020-04-18,Chikkamagaluru,32.3,20.2,0.6,20000
2020-04-19,Chikkamagaluru,32.1,20,0,20000
2020-04-20,Chikkamagaluru,31.8,21.4,0.1,20000
2020-04-21,Chikkamagaluru,32.4,19.5,0,20000
2020-04-22,Chikkamagaluru,30.1,20.3,4,20000
2020-04-23,Chikkamagaluru,30.7,21.1,1,22027
2020-04-24,Chikkamagaluru,28.3,21,0.6,22027
2020-04-25,Chikkamagaluru,27,20.1,2.2,25000
2020-04-26,Chikkamagaluru,29.4,20.7,0.8,25000
2020-04-27,Chikkamagaluru,29.9,20.4,0.5,25000
2020-04-28,Chikkamagaluru,30.9,19.6,0.7,24711
2020-04-29,Chikkamagaluru,29.6,19.8,1,24711
2020-04-30,Chikkamagaluru,30.4,19.9,0.3,27086
2020-05-01,Chikkamagaluru,31.1,20.3,1,27086
2020-05-02,Chikkamagaluru,30.7,21.4,1.5,27086
2020-05-03,Chikkamagaluru,30.4,21.3,0.5,20559
2020-05-04,Chikkamagaluru,30.9,21.6,4.5,20559
2020-05-05,Chikkamagaluru,30.9,21.3,4,20559
2020-05-06,Chikkamagaluru,31.5,21.3,0.2,20559
2020-05-07,Chikkamagaluru,30.8,21,2.2,20559
2020-05-08,Chikkamagaluru,29.7,21.5,0.7,20559
2020-05-09,Chikkamagaluru,31,21.5,0.4,20559
2020-05-10,Chikkamagaluru,30.8,20.6,0.6,20559
2020-05-11,Chikkamagaluru,30.4,20.7,0.4,20559
2020-05-12,Chikkamagaluru,30.3,19.8,0,20559
2020-05-13,Chikkamagaluru,30.8,20.7,0.8,20559
2020-05-14,Chikkamagaluru,30.7,20.5,0.8,22609
2020-05-15,Chikkamagaluru,31,21,0.4,22433
2020-05-16,Chikkamagaluru,28,20.8,7.2,22433
2020-05-17,Chikkamagaluru,29.1,20.5,8,22433
2020-05-18,Chikkamagaluru,27.1,21.2,4.9,22433
2020-05-19,Chikkamagaluru,25.1,19.7,1.3,22433
2020-05-20,Chikkamagaluru,27.9,20,0.8,22433
2020-05-21,Chikkamagaluru,30.2,20,0.4,22433
2020-05-22,Chikkamagaluru,30.7,20.3,0.2,22433
2020-05-23,Chikkamagaluru,30.7,20.4,0.1,22433
2020-05-24,Chikkamagaluru,29.8,21.3,0.4,22433
2020-05-25,Chikkamagaluru,30.9,21.5,0.4,22433
2020-05-26,Chikkamagaluru,29.8,21,2.2,22433
2020-05-27,Chikkamagaluru,30.6,20.4,2.4,23907
2020-05-28,Chikkamagaluru,30.4,20.6,0.9,22323
2020-05-29,Chikkamagaluru,30.2,21.1,10.6,22323
2020-05-30,Chikkamagaluru,28.4,20.3,4.4,20000
2020-05-31,Chikkamagaluru,27.6,20.1,15.2,20000
2020-06-01,Chikkamagaluru,26.6,20.2,3.9,20000
2020-06-02,Chikkamagaluru,23.2,20,10.6,20000
2020-06-03,Chikkamagaluru,22.6,19.8,5.9,20000
2020-06-04,Chikkamagaluru,25,19.5,4.8,20000
2020-06-05,Chikkamagaluru,25.6,20,1.7,21851
2020-06-06,Chikkamagaluru,27.1,19.4,3.5,21851
2020-06-07,Chikkamagaluru,23.8,19.6,15,21851
2020-06-08,Chikkamagaluru,27,19.5,0.1,21851
2020-06-09,Chikkamagaluru,26.4,20.1,0.6,21851
2020-06-10,Chikkamagaluru,25.5,20.1,2.5,21851
2020-06-11,Chikkamagaluru,23.7,19.5,9.7,21851
2020-06-12,Chikkamagaluru,23.2,19.6,3.6,21851
2020-06-13,Chikkamagaluru,24.6,19.9,9.4,21851
2020-06-14,Chikkamagaluru,23.8,20.5,10.5,21851
2020-06-15,Chikkamagaluru,24.4,20.1,3.4,21851
2020-06-16,Chikkamagaluru,23.9,20.2,5.3,20000
2020-06-17,Chikkamagaluru,23.4,19.4,4.9,20000
2020-06-18,Chikkamagaluru,23.6,19.9,3.1,22705
2020-06-19,Chikkamagaluru,25.1,19.7,5.6,22705
2020-06-20,Chikkamagaluru,26.7,19.8,0.3,22705
2020-06-21,Chikkamagaluru,23.6,19.6,2,22705
2020-06-22,Chikkamagaluru,25.4,19.6,2.9,22705
2020-06-23,Chikkamagaluru,25.9,18.7,1.7,22705
2020-06-24,Chikkamagaluru,24.4,19.3,7,22705
2020-06-25,Chikkamagaluru,27.2,19.5,1.8,23000
2020-06-26,Chikkamagaluru,26.5,19.8,5.6,23000
2020-06-27,Chikkamagaluru,25.5,19.3,6.9,23000
2020-06-28,Chikkamagaluru,26.8,19.7,10.1,23000
2020-06-29,Chikkamagaluru,26.5,20,32.3,25600
2020-06-30,Chikkamagaluru,24.7,19.4,6.1,26748
2020-07-01,Chikkamagaluru,24.3,19.6,12.5,26748
2020-07-02,Chikkamagaluru,22.7,19.3,7.5,26748
2020-07-03,Chikkamagaluru,22.7,19.5,12.2,26748
2020-07-04,Chikkamagaluru,22.2,19.5,11.5,26748
2020-07-05,Chikkamagaluru,24,19.2,5.6,26748
2020-07-06,Chikkamagaluru,24,19.9,5.5,26748
2020-07-07,Chikkamagaluru,23.7,19.6,7.3,26748
2020-07-08,Chikkamagaluru,24.2,19.1,2.7,26748
2020-07-09,Chikkamagaluru,22.9,18.9,6.1,26748
2020-07-10,Chikkamagaluru,23.4,19.5,16,26748
2020-07-11,Chikkamagaluru,25.9,19.4,9.1,26748
2020-07-12,Chikkamagaluru,25.5,19.4,4.3,26748
2020-07-13,Chikkamagaluru,23.5,19.1,15.2,26748
2020-07-14,Chikkamagaluru,22,19.8,10.2,26748
2020-07-15,Chikkamagaluru,23.7,19.1,25.7,26748
2020-07-16,Chikkamagaluru,22.9,19.4,17.2,25232
2020-07-17,Chikkamagaluru,23.2,19.5,11.7,25232
2020-07-18,Chikkamagaluru,24.6,19.6,5,25232
2020-07-19,Chikkamagaluru,24,19.5,9.9,25232
2020-07-20,Chikkamagaluru,25.1,18.9,12.3,25232
2020-07-21,Chikkamagaluru,27,19.2,2.6,25232
2020-07-22,Chikkamagaluru,28.1,19.3,2.8,25232
2020-07-23,Chikkamagaluru,25.8,19.3,65.4,25232
2020-07-24,Chikkamagaluru,25.5,18.6,6.2,25232
2020-07-25,Chikkamagaluru,24.2,19.4,2.1,25232
2020-07-26,Chikkamagaluru,24.7,18.6,2.3,25232
2020-07-27,Chikkamagaluru,25.1,18.8,3.3,25232
2020-07-28,Chikkamagaluru,26.8,19.4,8.3,25232
2020-07-29,Chikkamagaluru,24.9,19.6,31.7,25232
2020-07-30,Chikkamagaluru,25,19.5,7.5,25232
2020-07-31,Chikkamagaluru,25.2,18.9,10.9,25232
2020-08-01,Chikkamagaluru,23.5,19,16.3,25232
2020-08-02,Chikkamagaluru,21.2,18.6,59.4,25232
2020-08-03,Chikkamagaluru,21.7,19.4,35.8,25232
2020-08-04,Chikkamagaluru,20.4,19.4,64.3,25232
2020-08-05,Chikkamagaluru,21.4,19.7,47.4,25232
2020-08-06,Chikkamagaluru,22,19.8,34.2,25232
2020-08-07,Chikkamagaluru,22,19.4,16.8,25232
2020-08-08,Chikkamagaluru,21.4,18.9,8.3,25232
2020-08-09,Chikkamagaluru,22,18.9,21.8,25232
2020-08-10,Chikkamagaluru,21,18.7,15,25232
2020-08-11,Chikkamagaluru,23.7,19.1,4.1,25232
2020-08-12,Chikkamagaluru,24.2,19.3,4.6,25232
2020-08-13,Chikkamagaluru,23.6,18.8,1.3,25232
2020-08-14,Chikkamagaluru,23.3,19.2,3.2,25232
2020-08-15,Chikkamagaluru,23.3,19.1,5.9,25232
2020-08-16,Chikkamagaluru,22.3,19.2,9.8,25232
2020-08-17,Chikkamagaluru,23.1,18.9,5,25232
2020-08-18,Chikkamagaluru,24.1,18.9,2.5,25232
2020-08-19,Chikkamagaluru,24.6,18.4,0.8,25232
2020-08-20,Chikkamagaluru,23.2,18.9,3.2,25232
2020-08-21,Chikkamagaluru,23.4,19.2,2.6,25232
2020-08-22,Chikkamagaluru,25.1,19.1,3.1,25232
2020-08-23,Chikkamagaluru,25.7,19.1,1,25232
2020-08-24,Chikkamagaluru,25.7,17,0.4,25232
2020-08-25,Chikkamagaluru,28.5,17.3,0.8,25232
2020-08-26,Chikkamagaluru,27.3,17.5,0,25232
2020-08-27,Chikkamagaluru,26.5,18,0,25232
2020-08-28,Chikkamagaluru,28.1,17.5,0,25232
2020-08-29,Chikkamagaluru,26.3,18.9,2.2,25232
2020-08-30,Chikkamagaluru,26.6,18.9,2.3,25232
2020-08-31,Chikkamagaluru,27.1,18.9,5,25381
2020-09-01,Chikkamagaluru,27,19,9.1,25381
2020-09-02,Chikkamagaluru,26.2,19,42.7,25381
2020-09-03,Chikkamagaluru,25.2,18.9,7.3,25381
2020-09-04,Chikkamagaluru,27,19.3,11.7,25381
2020-09-05,Chikkamagaluru,27.4,19.3,4.8,25381
2020-09-06,Chikkamagaluru,25.6,19.2,9.5,25381
2020-09-07,Chikkamagaluru,26,19.5,7.8,25381
2020-09-08,Chikkamagaluru,25.3,19.6,6.7,25381
2020-09-09,Chikkamagaluru,26.5,19.6,15,25381
2020-09-10,Chikkamagaluru,23.2,19.3,6.7,25381
2020-09-11,Chikkamagaluru,22,19.6,14.5,25381
2020-09-12,Chikkamagaluru,23.1,19.3,13,25381
2020-09-13,Chikkamagaluru,22,18.9,7.3,25381
2020-09-14,Chikkamagaluru,24,18.9,2,25381
2020-09-15,Chikkamagaluru,24.6,19.2,5.8,25381
2020-09-16,Chikkamagaluru,24.4,19,3.8,25381
2020-09-17,Chikkamagaluru,24.7,19.2,6.4,25381
2020-09-18,Chikkamagaluru,23.3,19.1,4.1,25381
2020-09-19,Chikkamagaluru,22,19.3,48.1,25381
2020-09-20,Chikkamagaluru,20.6,19.1,106.8,25381
2020-09-21,Chikkamagaluru,20.6,18.9,45.4,25381
2020-09-22,Chikkamagaluru,22.7,18.5,4.2,25381
2020-09-23,Chikkamagaluru,24.7,18.8,1.5,25381
2020-09-24,Chikkamagaluru,25.3,19.2,2.2,25381
2020-09-25,Chikkamagaluru,25.5,18.8,5.5,25381
2020-09-26,Chikkamagaluru,23.8,18.7,3,25381
2020-09-27,Chikkamagaluru,25,16.9,2.2,25381
2020-09-28,Chikkamagaluru,25.8,16.9,1.9,25381
2020-09-29,Chikkamagaluru,25.3,18.3,2.7,25381
2020-09-30,Chikkamagaluru,24.7,17.4,2.7,24856
2020-10-01,Chikkamagaluru,27.1,17.6,0,24856
2020-10-02,Chikkamagaluru,25.6,17.9,1.5,24856
2020-10-03,Chikkamagaluru,25.7,18.3,7.3,24856
2020-10-04,Chikkamagaluru,24.4,18,1.8,24856
2020-10-05,Chikkamagaluru,25.7,18.2,1.6,24856
2020-10-06,Chikkamagaluru,27.2,18.2,15.5,24856
2020-10-07,Chikkamagaluru,26,19.6,3.5,24856
2020-10-08,Chikkamagaluru,27,19.7,2.7,24856
2020-10-09,Chikkamagaluru,27,19.3,4.7,24856
2020-10-10,Chikkamagaluru,26.5,19.3,10.8,24856
2020-10-11,Chikkamagaluru,23.6,19.3,5.4,24856
2020-10-12,Chikkamagaluru,21.9,18.9,49.8,24856
2020-10-13,Chikkamagaluru,22.9,17.8,4.9,24856
2020-10-14,Chikkamagaluru,20.3,18.7,30.4,24856
2020-10-15,Chikkamagaluru,23.9,18.3,3.6,24856
2020-10-16,Chikkamagaluru,24.7,17.4,0.5,24856
2020-10-17,Chikkamagaluru,26.1,17.1,0.5,24835
2020-10-18,Chikkamagaluru,25.8,17.6,6.4,24835
2020-10-19,Chikkamagaluru,24.7,19.1,14.3,24835
2020-10-20,Chikkamagaluru,24.8,19.3,10.7,24835
2020-10-21,Chikkamagaluru,22.6,18.9,8.3,24835
2020-10-22,Chikkamagaluru,22.6,18.7,5.3,24835
2020-10-23,Chikkamagaluru,24.8,17.1,10.1,24835
2020-10-24,Chikkamagaluru,25.1,17.5,13,24835
2020-10-25,Chikkamagaluru,23.9,18.5,12.2,24835
2020-10-26,Chikkamagaluru,25,18.5,2,24835
2020-10-27,Chikkamagaluru,25.3,18,0.2,24812
2020-10-28,Chikkamagaluru,24.4,17.1,0,24812
2020-10-29,Chikkamagaluru,23.9,17.2,1.1,24812
2020-10-30,Chikkamagaluru,24.7,17.9,0.9,24812
2020-10-31,Chikkamagaluru,25.1,17.5,1.4,24812
2020-11-01,Chikkamagaluru,25.2,18.6,3,24812
2020-11-02,Chikkamagaluru,25.1,18.8,1.8,24812
2020-11-03,Chikkamagaluru,25.5,18.7,0.4,24812
2020-11-04,Chikkamagaluru,25.2,19.1,0.6,24812
2020-11-05,Chikkamagaluru,25.7,18.8,2.9,24812
2020-11-06,Chikkamagaluru,25.2,18.8,0.6,24812
2020-11-07,Chikkamagaluru,25.5,19.1,0.9,24812
2020-11-08,Chikkamagaluru,25.1,18.5,0.4,24812
2020-11-09,Chikkamagaluru,25.6,15,0,24812
2020-11-10,Chikkamagaluru,24.3,14.1,0,24812
2020-11-11,Chikkamagaluru,24.5,13.7,0,24812
2020-11-12,Chikkamagaluru,24.1,16.7,2,24812
2020-11-13,Chikkamagaluru,25.3,18.9,7.4,24812
2020-11-14,Chikkamagaluru,24.7,18.2,0.7,24812
2020-11-15,Chikkamagaluru,24,17.8,3.4,24812
2020-11-16,Chikkamagaluru,23.7,19,2.4,24812
2020-11-17,Chikkamagaluru,23.4,18.8,1.7,24812
2020-11-18,Chikkamagaluru,24.5,18.5,0.7,24812
2020-11-19,Chikkamagaluru,25.2,17.1,0,24812
2020-11-20,Chikkamagaluru,25.1,15.6,0,24812
2020-11-21,Chikkamagaluru,24.6,13.1,0,24812
2020-11-22,Chikkamagaluru,24.7,12.8,0,24812
2020-11-23,Chikkamagaluru,25.3,15.6,0,24812
2020-11-24,Chikkamagaluru,24.4,17.1,0,24812
2020-11-25,Chikkamagaluru,25,17.1,0,24812
2020-11-26,Chikkamagaluru,24.1,16.8,5.2,24812
2020-11-27,Chikkamagaluru,24.9,15.8,0,24812
2020-11-28,Chikkamagaluru,25.3,16.1,0,24812
2020-11-29,Chikkamagaluru,24.6,17.9,0.5,24812
2020-11-30,Chikkamagaluru,26,17.3,0.1,24812
2020-12-01,Chikkamagaluru,24.9,15,0,24812
2020-12-02,Chikkamagaluru,25.1,15.5,0,24812
2020-12-03,Chikkamagaluru,23.8,16.4,0.2,24812
2020-12-04,Chikkamagaluru,24.1,17.4,0.4,24812
2020-12-05,Chikkamagaluru,24.4,16.9,0.4,24812
2020-12-06,Chikkamagaluru,24.1,17.2,1.5,24812
2020-12-07,Chikkamagaluru,23.7,18.2,2.6,24812
2020-12-08,Chikkamagaluru,23.4,18.6,10.6,24812
2020-12-09,Chikkamagaluru,24.8,18.2,0.1,24812
2020-12-10,Chikkamagaluru,25,17.2,0.2,24812
2020-12-11,Chikkamagaluru,25.2,15.2,0,24812
2020-12-12,Chikkamagaluru,25.2,14.1,0,24812
